"","Longitude","Latitude","ObjectID","GlobalID","Crew","Experience","Date","General.Location","Random.Point.ID","Non.GNSS.point","Accuracy..m.","Elevation..m.","Biogeoclimatic.Unit","Site.Group_5m","Site.Series.Map.Unit_5m","Certainty","Transition","Site.Group_5m_2","Site.Series.Map.Unit_5m_2","Site.Group_1m","Site.Series.Map.Unit_1m","Transition_1m","Site.Group_1m_2","Site.Series.Map.Unit_1m_2","Structural.Stage","Structural.Stage.Modifier","Site.Modifier","Soil.Moisture.Regime","Soil.Nutrient.Regime","Site.Disturbance..s.","Comment..max.255.characters.","CreationDate","Creator","EditDate","Editor","Office.Comment","Site.Series.Map.Unit_1m_1","Comment..max.255.characters","MAP_LABEL","BGC_LABEL","BGC_test"
"271",-126.6468279,54.5269801,506,"beeb1884-6310-4a98-98e3-de0aa13d609c","EAC",3,"2018-06-26 21:48","Hidden lake fsr lower",NA,"",10,1102,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"272",-126.6464248,54.52691159,505,"9d83ec56-af97-4743-a6ed-c6820198a59c","EAC",3,"2018-06-26 21:49","Hidden lake fsr lower",NA,"",10,1104,"SBSmc2","Fo","SBSmc2/05",3,"3","Fo","SBSmc2/01","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"273",-126.6461327,54.52685102,504,"3521e1f2-ef5f-4f5e-a751-f386e9424933","EAC",3,"2018-06-26 21:54","Hidden lake fsr lower",NA,"",10,1111,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"274",-126.6457844,54.5267124,503,"511ab6ac-ad4c-40c0-be80-0f3ef9d5281d","EAC",3,"2018-06-26 21:56","Hidden lake fsr lower",NA,"",10,1112,"SBSmc2","Fo","SBSmc2/06",2,"3","Fo","SBSmc2/09","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"275",-126.6454008,54.52688839,502,"04a6b4f6-7cf7-496c-9055-02c79b036e30","EAC",3,"2018-06-26 21:59","Hidden lake fsr lower",NA,"",10,1127,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"276",-126.6451186,54.52667503,501,"4b44d168-c315-4f78-a03e-6c16f262eef4","EAC",3,"2018-06-26 22:03","Hidden lake fsr lower",NA,"",10,1126,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"277",-126.6445984,54.52653058,500,"264af0d5-a766-43cb-add9-59a1c2f94b6f","EAC",3,"2018-06-26 22:06","Hidden lake fsr lower",NA,"",10,1132,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","Understory more lush than other 01 - probably a bit wetter
","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"278",-126.6439301,54.52644969,499,"adf3244f-4e3c-4afb-bdfa-d207771e7159","EAC",3,"2018-06-26 22:11","Hidden lake fsr lower",NA,"",10,1140,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"279",-126.6433204,54.52634925,498,"67daad95-0c83-4d14-96df-a08e157521f9","EAC",3,"2018-06-26 22:15","Hidden lake fsr lower",NA,"",10,1143,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"280",-126.6431277,54.52630828,497,"fbe34e07-5f4f-4fe1-b779-27e56556802b","EAC",3,"2018-06-26 22:16","Hidden lake fsr lower",NA,"",10,1149,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"281",-126.6427685,54.52616301,496,"8fd5d632-d938-4784-b3cc-255306440a57","EAC",3,"2018-06-26 22:19","Hidden lake fsr lower",NA,"",10,1149,"SBSmc2","Fo","SBSmc2/09",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"282",-126.642201,54.5262698,495,"47376cd5-7b82-4bcf-84c1-3a1e0e1075b7","EAC",3,"2018-06-26 22:21","Hidden lake fsr lower",NA,"",10,1156,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"283",-126.642115,54.52653378,494,"1ed592ae-ce48-4c7a-960f-2f47f1092446","EAC",3,"2018-06-26 22:23","Hidden lake fsr lower",NA,"",10,1161,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"284",-126.6420126,54.52662434,493,"dafd8860-583b-4a6b-aaf4-9908a428771e","EAC",3,"2018-06-26 22:24","Hidden lake fsr lower",NA,"",10,1159,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"285",-126.6423493,54.52684012,492,"0f92d7e3-098a-498b-8dc4-32565b1c038e","EAC",3,"2018-06-26 22:27","Hidden lake fsr lower",NA,"",10,1158,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"286",-126.6425703,54.52713765,491,"ced3fd40-2b90-4d0b-b94c-87fb3643fb0c","EAC",3,"2018-06-26 22:30","Hidden lake fsr lower",NA,"",10,1153,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"287",-126.6428811,54.52728258,490,"b1af464b-4527-441f-b134-c558ae5b8aff","EAC",3,"2018-06-26 22:31","Hidden lake fsr lower",NA,"",10,1151,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"288",-126.6432407,54.52734955,489,"57c93951-499a-4a49-9e34-b21b6b3c78a0","EAC",3,"2018-06-26 22:33","Hidden lake fsr lower",NA,"",10,1141,"SBSmc2","Fo","SBSmc2/09",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"289",-126.6436318,54.52756706,488,"feee8444-6ce3-4fec-9e17-65e9e96dbdce","EAC",3,"2018-06-26 22:35","Hidden lake fsr lower",NA,"",10,1131,"SBSmc2","Fo","SBSmc2/09",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"290",-126.6439806,54.52765979,487,"f2a552b4-a10d-4afc-be98-7e5d7a922020","EAC",3,"2018-06-26 22:37","Hidden lake fsr lower",NA,"",10,1127,"SBSmc2","Fo","SBSmc2/09",2,"1","","","","","","","","null","Null","","","","L","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"291",-126.6450328,54.52807361,486,"e0bfd20c-cd93-4191-b70d-a5809c3e7b2d","EAC",3,"2018-06-26 22:41","Hidden lake fsr lower",NA,"",10,1115,"SBSmc2","Fo","SBSmc2/09",2,"1","","","","","","","","null","Null","","","","L","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"292",-126.6455112,54.5279805,485,"5cac2435-2ded-4731-884b-fd319881bac9","EAC",3,"2018-06-26 22:43","Hidden lake fsr lower",NA,"",10,1110,"SBSmc2","Fo","SBSmc2/06",3,"3","Fo","SBSmc2/09","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"293",-126.6458287,54.52796715,484,"4f9b6bf1-321d-4ab2-9fe5-58ce778f4093","EAC",3,"2018-06-26 22:45","Hidden lake fsr lower",NA,"",10,1104,"SBSmc2","Fo","SBSmc2/09",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"294",-126.6466132,54.52788311,483,"9671df4d-b019-40a1-b0c9-b6abb664e44a","EAC",3,"2018-06-26 22:48","Hidden lake fsr lower",NA,"",10,1093,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-27 0:43","PX.SkeenaESI","2018-06-27 0:43","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"295",-126.6589397,54.51022393,725,"3256bd3f-d369-4bb1-b9e7-f1ed791db395","EAC",3,"2018-06-27 16:32","Hidden lake fsr lower",NA,"",10,1121,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"296",-126.6583991,54.50995318,724,"82beab74-23c4-4b4b-84f0-c78d84625ba7","EAC",3,"2018-06-27 16:34","Hidden lake fsr lower",NA,"",10,1117,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"297",-126.657942,54.50990148,723,"df8b6ca9-cd57-4f6e-8cd6-88303cc7dd70","EAC",3,"2018-06-27 16:36","Hidden lake fsr lower",NA,"",10,1117,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"298",-126.6572424,54.50967318,722,"a2dd23fc-ad79-4d0b-9730-52730cac8afa","EAC",3,"2018-06-27 16:38","Hidden lake fsr lower",NA,"",10,1109,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"299",-126.6564366,54.50973016,721,"7c97c333-2d3d-4468-9985-a5057f79c328","EAC",3,"2018-06-27 16:43","Hidden lake fsr lower",NA,"",10,1108,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"300",-126.6560415,54.50970356,720,"cfb45923-80a3-4b6c-b642-58295a825acb","EAC",3,"2018-06-27 16:48","Hidden lake fsr lower",NA,"",10,1108,"SBSmc2","Fo","SBSmc2/01",3,"3","Fo","SBSmc2/05","","","","","","5","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"301",-126.6556312,54.50983395,719,"461fe1f0-671d-4b7c-ab28-25d225030018","EAC",3,"2018-06-27 16:51","Hidden lake fsr lower",NA,"",10,1105,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","5","Null","","","","L","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"302",-126.6551623,54.50985198,718,"f0055e18-ad3b-4210-a08e-f032b6b7a97e","EAC",3,"2018-06-27 16:53","Hidden lake fsr lower",NA,"",10,1106,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","","","","5","Null","","","","L","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"303",-126.6547136,54.50972982,717,"be53c2f9-88f5-4fb3-a713-d9e0dc94f419","EAC",3,"2018-06-27 16:56","Hidden lake fsr lower",NA,"",10,1099,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"304",-126.6542425,54.50953929,716,"e2b8bfcf-aafe-4867-b709-f96c40d63777","EAC",3,"2018-06-27 16:58","Hidden lake fsr lower",NA,"",10,1099,"SBSmc2","Fo","SBSmc2/01",2,"3","Fo","SBSmc2/05","","","","","","4","Null","","","","L","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"305",-126.6539917,54.50955829,715,"7c6a9db0-f0d8-48f3-8460-f1b5ee53c901","EAC",3,"2018-06-27 17:00","Hidden lake fsr lower",NA,"",10,1102,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","","","","4","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"306",-126.6535567,54.5096024,714,"4f076b69-eab6-4075-a41e-d5dd50d6e79f","EAC",3,"2018-06-27 17:03","Hidden lake fsr lower",NA,"",10,1106,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","4","Null","","","","L","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"307",-126.6542212,54.51125414,713,"52d40e49-1d8e-49ab-9334-9b692b2dd856","EAC",3,"2018-06-27 17:13","Hidden lake fsr lower",NA,"",10,1087,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"308",-126.6537238,54.51155494,706,"e90beece-6566-4ed7-9558-e8dacb2ca228","EAC",3,"2018-06-27 17:16","Hidden lake fsr lower",NA,"",10,1080,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","6","Null","","","","","
Found hidden lake


","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"309",-126.6536142,54.51182814,705,"766456f2-46ee-41a1-adf2-48c155fbdf97","EAC",3,"2018-06-27 17:20","Hidden lake fsr lower",NA,"",10,1076,"SBSmc2","W","SBSmc2/Wb11",3,"1","","","","","","","","null","Null","","","","","
Adjacent to hidden lake
Could also be wm01. Emergent veg on lake. Some Ledu gro but also loni inv and lady fern. Pote pal and viola. Leafy and peat mosses at margin of wetland .
Empe big and more Leduc too


","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"310",-126.6539917,54.51207666,712,"9ba65f5a-e032-46fa-b4ec-954d4c73bfc4","EAC",3,"2018-06-27 17:34","Hidden lake fsr lower",NA,"",10,1080,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","5","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"311",-126.6540285,54.5123431,711,"a156f7e8-8549-4cec-ac44-ccde6008a18b","EAC",3,"2018-06-27 17:36","Hidden lake fsr lower",NA,"",10,1081,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"312",-126.6541083,54.51278185,707,"ac1c69db-598b-4faa-b039-0454cf26d56f","EAC",3,"2018-06-27 17:39","Hidden lake fsr lower",NA,"",10,1077,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"313",-126.6541387,54.5129624,708,"a2bf2157-a048-4288-9d16-3dea4e900c2a","EAC",3,"2018-06-27 17:43","Hidden lake fsr lower",NA,"",10,1076,"SBSmc2","W","SBSmc2/Wb11",3,"1","","","","","","","","null","Null","","","","","
Could also be wm01. Emergent veg in lake, also drier microsites have Pl, Ledu gro betu Gla and I think spirea but it is far away


","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"314",-126.6546247,54.5128916,710,"6007a3d7-37b1-4c67-b021-f78734607c8e","EAC",3,"2018-06-27 17:52","Hidden lake fsr lower",NA,"",10,1077,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","","","","6","Null","","","","","Horsetail leafy mosses prevalent
Immediately adjacent to the lake




","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"315",-126.65507,54.51330682,709,"bfc8d623-daa7-4e64-9fbe-bba516d3ed19","EAC",3,"2018-06-27 17:58","Hidden lake fsr lower",NA,"",10,1075,"SBSmc2","W","SBSmc2/Wb15",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"316",-126.6549987,54.51377826,704,"13384e5d-9f34-4a20-bdb5-870aa89aaed4","EAC",3,"2018-06-27 18:16","Hidden lake fsr lower",NA,"",10,1074,"SBSmc2","W","SBSmc2/Wb15",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"317",-126.6562376,54.51386742,703,"647e2b72-bfe5-492c-bb16-abaa0fa5b59c","EAC",3,"2018-06-27 18:21","Hidden lake fsr lower",NA,"",10,1074,"SBSmc2","W","SBSmc2/Wb12",2,"1","","","","","","","","null","Null","","","","","
On fringe of other wetlands between upland units ","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"318",-126.6564111,54.51448105,702,"b511649c-f6df-4068-af5b-bab5cf3a42c7","EAC",3,"2018-06-27 18:25","Hidden lake fsr lower",NA,"",10,1074,"SBSmc2","W","SBSmc2/Wb15",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"319",-126.6562881,54.51463225,701,"43ad89ef-c835-4ad4-8094-7a0df475c528","EAC",3,"2018-06-27 18:26","Hidden lake fsr lower",NA,"",10,1074,"SBSmc2","W","SBSmc2/Wb08",2,"1","","","","","","","","null","Null","","","","","
No Meny trip but lots of ericaceous shrubs. Trees largely Pl with a little Sb

","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"320",-126.6572692,54.51421898,700,"44c7fe7a-bbf9-4955-b23f-339a76fab214","EAC",3,"2018-06-27 18:34","Hidden lake fsr lower",NA,"",10,1075,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","6","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"321",-126.6577157,54.51417922,699,"8f2deda3-2b5d-4604-b167-ddbd1cdca747","EAC",3,"2018-06-27 18:37","Hidden lake fsr lower",NA,"",10,1079,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"322",-126.6579492,54.51420487,698,"cfeb2127-94b3-4178-805a-7000754b0081","EAC",3,"2018-06-27 18:38","Hidden lake fsr lower",NA,"",10,1080,"SBSmc2","Fo","SBSmc2/01",2,"3","Fo","SBSmc2/05","","","","","","6","Null","","","","","
Fairly sparse understory for 05 but seems richer and wetter than 01


","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"323",-126.6586113,54.5141789,697,"eee914c1-d7f1-4edf-9726-69dfb9edb2cd","EAC",3,"2018-06-27 18:41","Hidden lake fsr lower",NA,"",10,1090,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"324",-126.6593155,54.51418507,696,"44e421cb-45c9-4cc4-b4d4-4426ce51550c","EAC",3,"2018-06-27 18:43","Hidden lake fsr lower",NA,"",10,1089,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","6","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"325",-126.6599062,54.51418264,695,"1f71dcf4-5cf4-409f-9638-6ce454fb2f02","EAC",3,"2018-06-27 18:45","Hidden lake fsr lower",NA,"",10,1090,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","","","","5","Null","","","","L","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"326",-126.6599918,54.51427424,694,"ec10315e-9fce-4fbe-adf0-3e82ab528c97","EAC",3,"2018-06-27 18:47","Hidden lake fsr lower",NA,"",10,1086,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"327",-126.6602168,54.51397369,693,"ca16c220-7054-4d13-961d-2bccf93cd2c3","EAC",3,"2018-06-27 18:49","Hidden lake fsr lower",NA,"",10,1091,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","null","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"328",-126.6601643,54.51384314,692,"0c7a5b10-c177-4a9f-a23c-e3aaa47f75be","EAC",3,"2018-06-27 18:50","Hidden lake fsr lower",NA,"",10,1094,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","5","Null","","","","L","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"329",-126.6602101,54.5136966,691,"a39f6272-ccee-4c33-994c-35a520f4abd7","EAC",3,"2018-06-27 18:51","Hidden lake fsr lower",NA,"",10,1095,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","","","","6","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"330",-126.6606072,54.51362504,690,"6a902b52-ac58-49d6-b0ae-042779bfe061","EAC",3,"2018-06-27 18:53","Hidden lake fsr lower",NA,"",10,1098,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","5","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"331",-126.6611228,54.51367847,689,"cd258b98-a84b-4138-a7d1-15fbc3a209c5","EAC",3,"2018-06-27 18:55","Hidden lake fsr lower",NA,"",10,1095,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","6","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"332",-126.6618213,54.5136439,688,"4a62f9a1-71cb-4969-848b-beea35c05a2f","EAC",3,"2018-06-27 18:57","Hidden lake fsr lower",NA,"",10,1102,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","L,Le.si","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"333",-126.6623872,54.51372152,687,"efd4fbcd-b4cc-469e-864c-c77c9031f11a","EAC",3,"2018-06-27 19:00","Hidden lake fsr lower",NA,"",10,1101,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","6","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"334",-126.6629133,54.51370503,686,"44edcea1-bcd2-49b4-8cfb-cd8e8ea2390c","EAC",3,"2018-06-27 19:02","Hidden lake fsr lower",NA,"",10,1108,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","5","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"335",-126.6633315,54.51402445,685,"2ce81cb4-33f9-46a2-a689-6ecd19df3e35","EAC",3,"2018-06-27 19:04","Hidden lake fsr lower",NA,"",10,1107,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","5","Null","","","","","","2018-06-28 15:20","PX.SkeenaESI","2018-06-28 15:20","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
